train_classifier.py
--train
True
--model-name
cifar_wide_resnet_16_2
--net-name
gel_cls.003
--params-dir
/home/pichugin/datasets/models
--dataset-path
/home/pichugin/datasets/cutted
--ctx
gpu
--batch-size
64
--epochs
300
--save
True
--ssh
True
--lr
0.1
--lr-decay
0.1
--lr-decay-interval
40
--device-index
0
train_classifier.py
--train
True
--model-name
cifar_wide_resnet_16_2
--net-name
gel_cls.003
--params-dir
/home/pichugin/datasets/models
--dataset-path
/home/pichugin/datasets/cutted
--ctx
gpu
--batch-size
64
--epochs
300
--save
True
--ssh
True
--lr
0.1
--lr-decay
0.1
--lr-decay-interval
40
--device-index
0
[Epoch 201] Train-acc: 0.789, loss: 2.342 | Val-acc: 0.603 | time: 632.9
[Epoch 202] Train-acc: 0.789, loss: 2.342 | Val-acc: 0.612 | time: 632.3
[Epoch 203] Train-acc: 0.788, loss: 2.343 | Val-acc: 0.613 | time: 631.4
[Epoch 204] Train-acc: 0.789, loss: 2.342 | Val-acc: 0.611 | time: 630.4
[Epoch 205] Train-acc: 0.789, loss: 2.342 | Val-acc: 0.612 | time: 629.9
[Epoch 206] Train-acc: 0.790, loss: 2.341 | Val-acc: 0.610 | time: 630.4
[Epoch 207] Train-acc: 0.789, loss: 2.342 | Val-acc: 0.610 | time: 629.8
[Epoch 208] Train-acc: 0.789, loss: 2.341 | Val-acc: 0.608 | time: 629.8
[Epoch 209] Train-acc: 0.789, loss: 2.342 | Val-acc: 0.607 | time: 630.2
[Epoch 210] Train-acc: 0.789, loss: 2.342 | Val-acc: 0.616 | time: 630.9
[Epoch 211] Train-acc: 0.789, loss: 2.342 | Val-acc: 0.612 | time: 630.4
[Epoch 212] Train-acc: 0.790, loss: 2.342 | Val-acc: 0.613 | time: 631.2
[Epoch 213] Train-acc: 0.789, loss: 2.342 | Val-acc: 0.606 | time: 631.9
[Epoch 214] Train-acc: 0.790, loss: 2.341 | Val-acc: 0.611 | time: 632.9
[Epoch 215] Train-acc: 0.790, loss: 2.341 | Val-acc: 0.613 | time: 633.0
[Epoch 216] Train-acc: 0.790, loss: 2.342 | Val-acc: 0.610 | time: 632.8
[Epoch 217] Train-acc: 0.789, loss: 2.341 | Val-acc: 0.617 | time: 632.4
[Epoch 218] Train-acc: 0.790, loss: 2.341 | Val-acc: 0.611 | time: 633.7
[Epoch 219] Train-acc: 0.789, loss: 2.342 | Val-acc: 0.612 | time: 633.9
[Epoch 220] Train-acc: 0.789, loss: 2.342 | Val-acc: 0.611 | time: 634.2
[Epoch 221] Train-acc: 0.790, loss: 2.342 | Val-acc: 0.599 | time: 633.9
[Epoch 222] Train-acc: 0.788, loss: 2.342 | Val-acc: 0.610 | time: 632.8
[Epoch 223] Train-acc: 0.790, loss: 2.341 | Val-acc: 0.606 | time: 632.9
[Epoch 224] Train-acc: 0.789, loss: 2.342 | Val-acc: 0.600 | time: 632.8
[Epoch 225] Train-acc: 0.789, loss: 2.342 | Val-acc: 0.611 | time: 633.8
[Epoch 226] Train-acc: 0.790, loss: 2.341 | Val-acc: 0.602 | time: 633.1
[Epoch 227] Train-acc: 0.788, loss: 2.342 | Val-acc: 0.607 | time: 632.7
[Epoch 228] Train-acc: 0.789, loss: 2.342 | Val-acc: 0.605 | time: 632.9
[Epoch 229] Train-acc: 0.789, loss: 2.342 | Val-acc: 0.615 | time: 632.9
