train_classifier.py
--train
True
--model-name
cifar_wide_resnet_16_2
--net-name
gel_cls.002
--params-dir
/home/pichugin/datasets/models
--dataset-path
/home/pichugin/datasets/dataset.001_sorted_augmented
--ctx
gpu
--batch-size
64
--epochs
300
--save
True
--ssh
False
--lr
0.1
--lr-decay
0.1
--lr-decay-interval
40
--device-index
1
train_classifier.py
--train
True
--model-name
cifar_wide_resnet_16_2
--net-name
gel_cls.002
--params-dir
/home/pichugin/datasets/models
--dataset-path
/home/pichugin/datasets/dataset.001_sorted_augmented
--ctx
gpu
--batch-size
64
--epochs
300
--save
True
--ssh
False
--lr
0.1
--lr-decay
0.1
--lr-decay-interval
40
--device-index
1
[Epoch 126] Train-acc: 0.534, loss: 2.564 | Val-acc: 0.564 | time: 12.6
[Epoch 127] Train-acc: 0.540, loss: 2.552 | Val-acc: 0.564 | time: 12.3
[Epoch 128] Train-acc: 0.511, loss: 2.586 | Val-acc: 0.564 | time: 12.7
[Epoch 129] Train-acc: 0.532, loss: 2.559 | Val-acc: 0.564 | time: 12.8
[Epoch 130] Train-acc: 0.517, loss: 2.565 | Val-acc: 0.564 | time: 12.8
[Epoch 131] Train-acc: 0.511, loss: 2.581 | Val-acc: 0.527 | time: 12.7
[Epoch 132] Train-acc: 0.528, loss: 2.558 | Val-acc: 0.564 | time: 12.6
[Epoch 133] Train-acc: 0.528, loss: 2.558 | Val-acc: 0.564 | time: 12.3
[Epoch 134] Train-acc: 0.529, loss: 2.550 | Val-acc: 0.564 | time: 14.2
[Epoch 135] Train-acc: 0.538, loss: 2.546 | Val-acc: 0.564 | time: 12.7
[Epoch 136] Train-acc: 0.528, loss: 2.548 | Val-acc: 0.564 | time: 12.6
[Epoch 137] Train-acc: 0.528, loss: 2.550 | Val-acc: 0.564 | time: 13.8
[Epoch 138] Train-acc: 0.494, loss: 2.592 | Val-acc: 0.564 | time: 13.3
[Epoch 139] Train-acc: 0.529, loss: 2.573 | Val-acc: 0.564 | time: 13.9
[Epoch 140] Train-acc: 0.515, loss: 2.562 | Val-acc: 0.545 | time: 13.9
[Epoch 141] Train-acc: 0.519, loss: 2.560 | Val-acc: 0.545 | time: 13.2
[Epoch 142] Train-acc: 0.500, loss: 2.593 | Val-acc: 0.564 | time: 13.4
[Epoch 143] Train-acc: 0.520, loss: 2.576 | Val-acc: 0.545 | time: 12.8
[Epoch 144] Train-acc: 0.520, loss: 2.566 | Val-acc: 0.564 | time: 13.8
[Epoch 145] Train-acc: 0.536, loss: 2.562 | Val-acc: 0.564 | time: 13.0
[Epoch 146] Train-acc: 0.529, loss: 2.567 | Val-acc: 0.564 | time: 12.7
[Epoch 147] Train-acc: 0.514, loss: 2.561 | Val-acc: 0.564 | time: 12.5
[Epoch 148] Train-acc: 0.527, loss: 2.571 | Val-acc: 0.564 | time: 12.7
[Epoch 149] Train-acc: 0.531, loss: 2.552 | Val-acc: 0.564 | time: 13.6
[Epoch 150] Train-acc: 0.523, loss: 2.581 | Val-acc: 0.564 | time: 12.4
[Epoch 151] Train-acc: 0.540, loss: 2.553 | Val-acc: 0.564 | time: 13.0
[Epoch 152] Train-acc: 0.523, loss: 2.556 | Val-acc: 0.564 | time: 13.6
[Epoch 153] Train-acc: 0.532, loss: 2.555 | Val-acc: 0.564 | time: 13.4
[Epoch 154] Train-acc: 0.513, loss: 2.575 | Val-acc: 0.564 | time: 12.8
[Epoch 155] Train-acc: 0.506, loss: 2.586 | Val-acc: 0.564 | time: 13.0
[Epoch 156] Train-acc: 0.536, loss: 2.556 | Val-acc: 0.564 | time: 12.7
[Epoch 157] Train-acc: 0.515, loss: 2.583 | Val-acc: 0.564 | time: 13.8
[Epoch 158] Train-acc: 0.527, loss: 2.554 | Val-acc: 0.564 | time: 14.3
[Epoch 159] Train-acc: 0.531, loss: 2.542 | Val-acc: 0.564 | time: 12.9
[Epoch 160] Train-acc: 0.519, loss: 2.566 | Val-acc: 0.564 | time: 12.8
[Epoch 161] Train-acc: 0.524, loss: 2.575 | Val-acc: 0.564 | time: 13.8
[Epoch 162] Train-acc: 0.526, loss: 2.564 | Val-acc: 0.545 | time: 12.7
[Epoch 163] Train-acc: 0.528, loss: 2.567 | Val-acc: 0.564 | time: 12.8
[Epoch 164] Train-acc: 0.520, loss: 2.567 | Val-acc: 0.564 | time: 12.6
[Epoch 165] Train-acc: 0.511, loss: 2.576 | Val-acc: 0.564 | time: 12.7
[Epoch 166] Train-acc: 0.529, loss: 2.559 | Val-acc: 0.564 | time: 12.6
[Epoch 167] Train-acc: 0.509, loss: 2.569 | Val-acc: 0.564 | time: 12.6
[Epoch 168] Train-acc: 0.531, loss: 2.560 | Val-acc: 0.564 | time: 12.6
[Epoch 169] Train-acc: 0.500, loss: 2.593 | Val-acc: 0.564 | time: 13.7
[Epoch 170] Train-acc: 0.532, loss: 2.558 | Val-acc: 0.564 | time: 13.0
[Epoch 171] Train-acc: 0.511, loss: 2.563 | Val-acc: 0.564 | time: 12.7
[Epoch 172] Train-acc: 0.524, loss: 2.571 | Val-acc: 0.564 | time: 12.8
[Epoch 173] Train-acc: 0.504, loss: 2.581 | Val-acc: 0.564 | time: 14.0
[Epoch 174] Train-acc: 0.494, loss: 2.583 | Val-acc: 0.564 | time: 13.4
[Epoch 175] Train-acc: 0.531, loss: 2.569 | Val-acc: 0.545 | time: 12.9
[Epoch 176] Train-acc: 0.513, loss: 2.576 | Val-acc: 0.564 | time: 12.8
[Epoch 177] Train-acc: 0.520, loss: 2.548 | Val-acc: 0.564 | time: 13.5
[Epoch 178] Train-acc: 0.508, loss: 2.584 | Val-acc: 0.545 | time: 13.8
[Epoch 179] Train-acc: 0.531, loss: 2.569 | Val-acc: 0.564 | time: 13.1
[Epoch 180] Train-acc: 0.523, loss: 2.562 | Val-acc: 0.545 | time: 13.4
[Epoch 181] Train-acc: 0.536, loss: 2.558 | Val-acc: 0.564 | time: 13.2
[Epoch 182] Train-acc: 0.513, loss: 2.579 | Val-acc: 0.564 | time: 13.3
[Epoch 183] Train-acc: 0.527, loss: 2.547 | Val-acc: 0.545 | time: 12.7
[Epoch 184] Train-acc: 0.517, loss: 2.564 | Val-acc: 0.564 | time: 13.3
[Epoch 185] Train-acc: 0.532, loss: 2.538 | Val-acc: 0.564 | time: 12.8
[Epoch 186] Train-acc: 0.526, loss: 2.575 | Val-acc: 0.564 | time: 13.2
[Epoch 187] Train-acc: 0.520, loss: 2.577 | Val-acc: 0.545 | time: 12.8
[Epoch 188] Train-acc: 0.529, loss: 2.545 | Val-acc: 0.564 | time: 14.0
[Epoch 189] Train-acc: 0.532, loss: 2.561 | Val-acc: 0.564 | time: 13.2
[Epoch 190] Train-acc: 0.524, loss: 2.575 | Val-acc: 0.545 | time: 12.7
[Epoch 191] Train-acc: 0.523, loss: 2.561 | Val-acc: 0.545 | time: 14.1
[Epoch 192] Train-acc: 0.519, loss: 2.562 | Val-acc: 0.545 | time: 13.6
[Epoch 193] Train-acc: 0.523, loss: 2.565 | Val-acc: 0.564 | time: 12.7
[Epoch 194] Train-acc: 0.522, loss: 2.576 | Val-acc: 0.564 | time: 12.6
[Epoch 195] Train-acc: 0.504, loss: 2.573 | Val-acc: 0.564 | time: 12.8
[Epoch 196] Train-acc: 0.538, loss: 2.560 | Val-acc: 0.564 | time: 12.8
[Epoch 197] Train-acc: 0.520, loss: 2.574 | Val-acc: 0.564 | time: 13.4
[Epoch 198] Train-acc: 0.511, loss: 2.573 | Val-acc: 0.564 | time: 13.2
[Epoch 199] Train-acc: 0.518, loss: 2.577 | Val-acc: 0.564 | time: 13.1
[Epoch 200] Train-acc: 0.511, loss: 2.575 | Val-acc: 0.564 | time: 13.6
[Epoch 201] Train-acc: 0.526, loss: 2.564 | Val-acc: 0.564 | time: 12.8
[Epoch 202] Train-acc: 0.513, loss: 2.571 | Val-acc: 0.564 | time: 14.4
[Epoch 203] Train-acc: 0.523, loss: 2.567 | Val-acc: 0.545 | time: 13.9
[Epoch 204] Train-acc: 0.508, loss: 2.594 | Val-acc: 0.545 | time: 13.2
[Epoch 205] Train-acc: 0.533, loss: 2.547 | Val-acc: 0.564 | time: 12.8
[Epoch 206] Train-acc: 0.518, loss: 2.579 | Val-acc: 0.545 | time: 13.2
[Epoch 207] Train-acc: 0.522, loss: 2.564 | Val-acc: 0.564 | time: 14.4
[Epoch 208] Train-acc: 0.508, loss: 2.583 | Val-acc: 0.564 | time: 12.6
[Epoch 209] Train-acc: 0.524, loss: 2.564 | Val-acc: 0.564 | time: 12.5
[Epoch 210] Train-acc: 0.520, loss: 2.568 | Val-acc: 0.564 | time: 12.5
[Epoch 211] Train-acc: 0.527, loss: 2.548 | Val-acc: 0.564 | time: 13.1
[Epoch 212] Train-acc: 0.510, loss: 2.588 | Val-acc: 0.564 | time: 13.9
[Epoch 213] Train-acc: 0.542, loss: 2.547 | Val-acc: 0.564 | time: 13.4
[Epoch 214] Train-acc: 0.501, loss: 2.579 | Val-acc: 0.564 | time: 14.2
[Epoch 215] Train-acc: 0.519, loss: 2.576 | Val-acc: 0.564 | time: 12.9
[Epoch 216] Train-acc: 0.496, loss: 2.598 | Val-acc: 0.564 | time: 13.1
[Epoch 217] Train-acc: 0.501, loss: 2.575 | Val-acc: 0.564 | time: 13.8
[Epoch 218] Train-acc: 0.527, loss: 2.556 | Val-acc: 0.564 | time: 12.8
[Epoch 219] Train-acc: 0.499, loss: 2.588 | Val-acc: 0.545 | time: 12.7
[Epoch 220] Train-acc: 0.520, loss: 2.581 | Val-acc: 0.564 | time: 13.0
[Epoch 221] Train-acc: 0.527, loss: 2.562 | Val-acc: 0.564 | time: 12.6
[Epoch 222] Train-acc: 0.527, loss: 2.568 | Val-acc: 0.564 | time: 12.8
[Epoch 223] Train-acc: 0.505, loss: 2.567 | Val-acc: 0.564 | time: 12.8
